130403,130403,丛台区
130404,130404,复兴区
130406,130406,峰峰矿区
130421,130421,邯郸县
130423,130423,临漳县
130424,130424,成安县
130425,130425,大名县
130426,130426,涉县
130427,130427,磁县
130428,130428,肥乡县
130429,130429,永年县
130430,130430,邱县
130431,130431,鸡泽县
130432,130432,广平县
130433,130433,馆陶县
130434,130434,魏县
130435,130435,曲周县
130481,130481,武安市
1305,130500,邢台市
130501,130501,市辖区
130502,130502,桥东区
130503,130503,桥西区
130521,130521,邢台县
130522,130522,临城县
130523,130523,内丘县
130524,130524,柏乡县
130525,130525,隆尧县
130526,130526,任县
130527,130527,南和县
130528,130528,宁晋县
130529,130529,巨鹿县
130530,130530,新河县
130531,130531,广宗县
130532,130532,平乡县
130533,130533,威县
130534,130534,清河县
130535,130535,临西县
130581,130581,南宫市
130582,130582,沙河市
1306,130600,保定市
130601,130601,市辖区
130602,130602,新市区
130603,130603,北市区
130604,130604,南市区
130605,130605,高开区
130621,130621,满城县
130622,130622,清苑县
130623,130623,涞水县
130624,130624,阜平县
130625,130625,徐水县
130626,130626,定兴县
130627,130627,唐县
130628,130628,高阳县
130629,130629,容城县
130630,130630,涞源县
130631,130631,望都县
130632,130632,安新县
130633,130633,易县
130634,130634,曲阳县
130635,130635,蠡县
130636,130636,顺平县
130637,130637,博野县
130638,130638,雄县
130681,130681,涿州市
130682,130682,定州市
130683,130683,安国市
130684,130684,高碑店市
1307,130700,张家口市
130701,130701,市辖区
130702,130702,桥东区
130703,130703,桥西区
130705,130705,宣化区
130706,130706,下花园区
130721,130721,宣化县
130722,130722,张北县
130723,130723,康保县
130724,130724,沽源县
130725,130725,尚义县
130726,130726,蔚县
130727,130727,阳原县
130728,130728,怀安县
130729,130729,万全县
130730,130730,怀来县
130731,130731,涿鹿县
130732,130732,赤城县
130733,130733,崇礼县
1308,130800,承德市
130801,130801,市辖区
130802,130802,双桥区
130803,130803,双滦区
130804,130804,鹰手营子矿区
130821,130821,承德县
130822,130822,兴隆县
130823,130823,平泉县
130824,130824,滦平县
130825,130825,隆化县
130826,130826,丰宁满族自治县
130827,130827,宽城满族自治县
130828,130828,围场满族蒙古族自治县
1309,130900,沧州市
130901,130901,市辖区
130902,130902,新华区
130903,130903,运河区
130921,130921,沧县
130922,130922,青县
130923,130923,东光县
130924,130924,海兴县
130925,130925,盐山县
130926,130926,肃宁县
130927,130927,南皮县
130928,130928,吴桥县
130929,130929,献县
130930,130930,孟村回族自治县
130981,130981,泊头市
130982,130982,任丘市
130983,130983,黄骅市
130984,130984,河间市
1310,131000,廊坊市
131001,131001,市辖区
131002,131002,安次区
131003,131003,广阳区
131022,131022,固安县
131023,131023,永清县
131024,131024,香河县
131025,131025,大城县
131026,131026,文安县
131028,131028,大厂回族自治县
131081,131081,霸州市
131082,131082,三河市
1311,131100,衡水市
131101,131101,市辖区
131102,131102,桃城区
131121,131121,枣强县
131122,131122,武邑县
131123,131123,武强县
131124,131124,饶阳县
131125,131125,安平县
131126,131126,故城县
131127,131127,景县
131128,131128,阜城县
131181,131181,冀州市
131182,131182,深州市
14,140000,山西省
1401,140100,太原市
140101,140101,市辖区
140105,140105,小店区
140106,140106,迎泽区
140107,140107,杏花岭区
140108,140108,尖草坪区
140109,140109,万柏林区
140110,140110,晋源区
140121,140121,清徐县
140122,140122,阳曲县
140123,140123,娄烦县
140181,140181,古交市
1402,140200,大同市
140201,140201,市辖区
140202,140202,城区
140203,140203,矿区
140211,140211,南郊区
140212,140212,新荣区
140221,140221,阳高县
140222,140222,天镇县
140223,140223,广灵县
140224,140224,灵丘县
140225,140225,浑源县
140226,140226,左云县
140227,140227,大同县
1403,140300,阳泉市
140301,140301,市辖区
140302,140302,城区
140303,140303,矿区
140311,140311,郊区
140321,140321,平定县
140322,140322,盂县
1404,140400,长治市
140401,140401,市辖区
140402,140402,城区
140411,140411,郊区
140421,140421,长治县
140423,140423,襄垣县
140424,140424,屯留县
140425,140425,平顺县
140426,140426,黎城县
140427,140427,壶关县
140428,140428,长子县
140429,140429,武乡县
140430,140430,沁县
140431,140431,沁源县
140481,140481,潞城市
1405,140500,晋城市
140501,140501,市辖区
140502,140502,城区
140521,140521,沁水县
140522,140522,阳城县
140524,140524,陵川县
140525,140525,泽州县
140581,140581,高平市
1406,140600,朔州市
140601,140601,市辖区
140602,140602,朔城区
140603,140603,平鲁区
140621,140621,山阴县
140622,140622,应县
140623,140623,右玉县
140624,140624,怀仁县
1407,140700,晋中市
140701,140701,市辖区
140702,140702,榆次区
140721,140721,榆社县
140722,140722,左权县
140723,140723,和顺县
140724,140724,昔阳县
140725,140725,寿阳县
140726,140726,太谷县
140727,140727,祁县
140728,140728,平遥县
140729,140729,灵石县
140781,140781,介休市
1408,140800,运城市
140801,140801,市辖区
140802,140802,盐湖区
140821,140821,临猗县
140822,140822,万荣县
140823,140823,闻喜县
140824,140824,稷山县
140825,140825,新绛县
140826,140826,绛县
140827,140827,垣曲县
140828,140828,夏县
140829,140829,平陆县
140830,140830,芮城县
140881,140881,永济市
140882,140882,河津市
1409,140900,忻州市
140901,140901,市辖区
140902,140902,忻府区
140921,140921,定襄县
140922,140922,五台县
140923,140923,代县
140924,140924,繁峙县
140925,140925,宁武县
140926,140926,静乐县
140927,140927,神池县
140928,140928,五寨县
140929,140929,岢岚县
140930,140930,河曲县
140931,140931,保德县
140932,140932,偏关县
140981,140981,原平市
1410,141000,临汾市
141001,141001,市辖区
141002,141002,尧都区
141021,141021,曲沃县
141022,141022,翼城县
141023,141023,襄汾县
141024,141024,洪洞县
141025,141025,古县
141026,141026,安泽县
141027,141027,浮山县
141028,141028,吉县
141029,141029,乡宁县
141030,141030,大宁县
141031,141031,隰县
141032,141032,永和县
141033,141033,蒲县
141034,141034,汾西县
141081,141081,侯马市
141082,141082,霍州市
1411,141100,吕梁市
141101,141101,市辖区
141102,141102,离石区
141121,141121,文水县
141122,141122,交城县
141123,141123,兴县
141124,141124,临县
141125,141125,柳林县
141126,141126,石楼县
141127,141127,岚县
141128,141128,方山县
141129,141129,中阳县
141130,141130,交口县
141181,141181,孝义市
141182,141182,汾阳市
15,150000,内蒙古自治区
1501,150100,呼和浩特市
150101,150101,市辖区
150102,150102,新城区
150103,150103,回民区
150104,150104,玉泉区
150105,150105,赛罕区
150121,150121,土默特左旗
150122,150122,托克托县
150123,150123,和林格尔县
150124,150124,清水河县
150125,150125,武川县
1502,150200,包头市
150201,150201,市辖区
150202,150202,东河区
150203,150203,昆都仑区
150204,150204,青山区
150205,150205,石拐区
150206,150206,白云矿区
150207,150207,九原区
150221,150221,土默特右旗
150222,150222,固阳县
150223,150223,达尔罕茂明安联合旗
1503,150300,乌海市
150301,150301,市辖区
150302,150302,海勃湾区
150303,150303,海南区
150304,150304,乌达区
1504,150400,赤峰市
150401,150401,市辖区
150402,150402,红山区
150403,150403,元宝山区
150404,150404,松山区
150421,150421,阿鲁科尔沁旗
150422,150422,巴林左旗
150423,150423,巴林右旗
150424,150424,林西县
150425,150425,克什克腾旗
150426,150426,翁牛特旗
150428,150428,喀喇沁旗
150429,150429,宁城县
150430,150430,敖汉旗
1505,150500,通辽市
150501,150501,市辖区
150502,150502,科尔沁区
150521,150521,科尔沁左翼中旗
150522,150522,科尔沁左翼后旗
150523,150523,开鲁县
150524,150524,库伦旗
150525,150525,奈曼旗
150526,150526,扎鲁特旗
150581,150581,霍林郭勒市
1506,150600,鄂尔多斯市
150602,150602,东胜区
150621,150621,达拉特旗
150622,150622,准格尔旗
150623,150623,鄂托克前旗
150624,150624,鄂托克旗
150625,150625,杭锦旗
150626,150626,乌审旗
150627,150627,伊金霍洛旗
1507,150700,呼伦贝尔市
150701,150701,市辖区
150702,150702,海拉尔区
150721,150721,阿荣旗
150722,150722,莫力达瓦达斡尔族自治旗
150723,150723,鄂伦春自治旗
150724,150724,鄂温克族自治旗
150725,150725,陈巴尔虎旗
150726,150726,新巴尔虎左旗
150727,150727,新巴尔虎右旗
150781,150781,满洲里市
150782,150782,牙克石市
150783,150783,扎兰屯市
150784,150784,额尔古纳市
150785,150785,根河市
1508,150800,巴彦淖尔市
150801,150801,市辖区
150802,150802,临河区
150821,150821,五原县
150822,150822,磴口县
150823,150823,乌拉特前旗
150824,150824,乌拉特中旗
150825,150825,乌拉特后旗
150826,150826,杭锦后旗
1509,150900,乌兰察布市
150901,150901,市辖区
150902,150902,集宁区
150921,150921,卓资县
150922,150922,化德县
150923,150923,商都县
150924,150924,兴和县
150925,150925,凉城县
150926,150926,察哈尔右翼前旗
150927,150927,察哈尔右翼中旗
150928,150928,察哈尔右翼后旗
150929,150929,四子王旗
150981,150981,丰镇市
1522,152200,兴安盟
152201,152201,乌兰浩特市
152202,152202,阿尔山市
152221,152221,科尔沁右翼前旗
152222,152222,科尔沁右翼中旗
152223,152223,扎赉特旗
152224,152224,突泉县
1525,152500,锡林郭勒盟
152501,152501,二连浩特市
152502,152502,锡林浩特市
152522,152522,阿巴嘎旗
152523,152523,苏尼特左旗
152524,152524,苏尼特右旗
152525,152525,东乌珠穆沁旗
152526,152526,西乌珠穆沁旗
152527,152527,太仆寺旗
152528,152528,镶黄旗
152529,152529,正镶白旗
152530,152530,正蓝旗
152531,152531,多伦县
1529,152900,阿拉善盟
152921,152921,阿拉善左旗
152922,152922,阿拉善右旗
152923,152923,额济纳旗
21,210000,辽宁省
2101,210100,沈阳市
210101,210101,市辖区
210102,210102,和平区
210103,210103,沈河区
210104,210104,大东区
210105,210105,皇姑区
210106,210106,铁西区
210111,210111,苏家屯区
210112,210112,东陵区
210113,210113,新城子区
210114,210114,于洪区
210122,210122,辽中县
210123,210123,康平县
210124,210124,法库县
210181,210181,新民市
2102,210200,大连市
210201,210201,市辖区
210202,210202,中山区
210203,210203,西岗区
210204,210204,沙河口区
210211,210211,甘井子区
210212,210212,旅顺口区
210213,210213,金州区
210224,210224,长海县
210281,210281,瓦房店市
210282,210282,普兰店市
210283,210283,庄河市
2103,210300,鞍山市
210301,210301,市辖区
210302,210302,铁东区
210303,210303,铁西区
210304,210304,立山区
210311,210311,千山区
210321,210321,台安县
210323,210323,岫岩满族自治县
210381,210381,海城市
2104,210400,抚顺市
210401,210401,市辖区
210402,210402,新抚区
210403,210403,东洲区
210404,210404,望花区
210411,210411,顺城区
210421,210421,抚顺县
210422,210422,新宾满族自治县
210423,210423,清原满族自治县
2105,210500,本溪市
210501,210501,市辖区
210502,210502,平山区
210503,210503,溪湖区
210504,210504,明山区
210505,210505,南芬区
210521,210521,本溪满族自治县
210522,210522,桓仁满族自治县
2106,210600,丹东市
210601,210601,市辖区
210602,210602,元宝区
210603,210603,振兴区
210604,210604,振安区
210624,210624,宽甸满族自治县
210681,210681,东港市
210682,210682,凤城市
2107,210700,锦州市
210701,210701,市辖区
210702,210702,古塔区
210703,210703,凌河区
210711,210711,太和区
210726,210726,黑山县
210727,210727,义县
210781,210781,凌海市
210782,210782,北宁市
2108,210800,营口市
210801,210801,市辖区
210802,210802,站前区
210803,210803,西市区
210804,210804,鲅鱼圈区
210811,210811,老边区
210881,210881,盖州市
210882,210882,大石桥市
2109,210900,阜新市
210901,210901,市辖区
210902,210902,海州区
210903,210903,新邱区
210904,210904,太平区
210905,210905,清河门区
210911,210911,细河区
210921,210921,阜新蒙古族自治县
210922,210922,彰武县
2110,211000,辽阳市
211001,211001,市辖区
211002,211002,白塔区
211003,211003,文圣区
211004,211004,宏伟区
211005,211005,弓长岭区
211011,211011,太子河区
211021,211021,辽阳县
211081,211081,灯塔市
2111,211100,盘锦市
211101,211101,市辖区
211102,211102,双台子区
211103,211103,兴隆台区
211108,211108,大洼县
211109,211109,盘山县
2112,211200,铁岭市
211201,211201,市辖区
211202,211202,银州区
211204,211204,清河区
211221,211221,铁岭县
211223,211223,西丰县
211224,211224,昌图县
211281,211281,调兵山市
211282,211282,开原市
2113,211300,朝阳市
211301,211301,市辖区
211302,211302,双塔区
211303,211303,龙城区
211304,211304,开发区
211321,211321,朝阳县
211322,211322,建平县
211324,211324,喀喇沁左翼蒙古族自治县
211381,211381,北票市
211382,211382,凌源市
2114,211400,葫芦岛市
211401,211401,市辖区
211402,211402,连山区
211403,211403,龙港区
211404,211404,南票区
211421,211421,绥中县
211422,211422,建昌县
211481,211481,兴城市
22,220000,吉林省
2201,220100,长春市
220101,220101,市辖区
220102,220102,南关区
220103,220103,宽城区
220104,220104,朝阳区
220105,220105,二道区
220106,220106,绿园区
220112,220112,双阳区
220122,220122,农安县
220181,220181,九台市
220182,220182,榆树市
220183,220183,德惠市
2202,220200,吉林市
220201,220201,市辖区
220202,220202,昌邑区
220203,220203,龙潭区
220204,220204,船营区
220211,220211,丰满区
220221,220221,永吉县
220281,220281,蛟河市
220282,220282,桦甸市
220283,220283,舒兰市
220284,220284,磐石市
2203,220300,四平市
220301,220301,市辖区
220302,220302,铁西区
220303,220303,铁东区
220322,220322,梨树县
220323,220323,伊通满族自治县
220381,220381,公主岭市
220382,220382,双辽市
2204,220400,辽源市
220401,220401,市辖区
220402,220402,龙山区
220403,220403,西安区
220421,220421,东丰县
220422,220422,东辽县
2205,220500,通化市
220501,220501,市辖区
220502,220502,东昌区
220503,220503,二道江区
220521,220521,通化县
220523,220523,辉南县
220524,220524,柳河县
220581,220581,梅河口市
220582,220582,集安市
2206,220600,白山市
220601,220601,市辖区
220602,220602,八道江区
220621,220621,抚松县
220622,220622,靖宇县
220623,220623,长白朝鲜族自治县
220625,220625,江源县
220681,220681,临江市
2207,220700,松原市
220701,220701,市辖区
220702,220702,宁江区
220721,220721,前郭尔罗斯蒙古族自治县
220722,220722,长岭县
220723,220723,乾安县
220724,220724,扶余县
2208,220800,白城市
220801,220801,市辖区
220802,220802,洮北区
220821,220821,镇赉县
220822,220822,通榆县
220881,220881,洮南市
220882,220882,大安市
2224,222400,延边朝鲜族自治州
222401,222401,延吉市
222402,222402,图们市
222403,222403,敦化市
222404,222404,珲春市
222405,222405,龙井市
222406,222406,和龙市
222424,222424,汪清县
222426,222426,安图县
23,230000,黑龙江省
2301,230100,哈尔滨市
230101,230101,市辖区
230102,230102,道里区
230103,230103,南岗区
230104,230104,道外区
230106,230106,香坊区
230107,230107,动力区
230108,230108,平房区
230109,230109,松北区
230111,230111,呼兰区
230123,230123,依兰县
230124,230124,方正县
230125,230125,宾县
230126,230126,巴彦县
230127,230127,木兰县
230128,230128,通河县
230129,230129,延寿县
230181,230181,阿城市
230182,230182,双城市
230183,230183,尚志市
230184,230184,五常市
2302,230200,齐齐哈尔市
230201,230201,市辖区
230202,230202,龙沙区
230203,230203,建华区
230204,230204,铁锋区
230205,230205,昂昂溪区
230206,230206,富拉尔基区
230207,230207,碾子山区
230208,230208,梅里斯达斡尔族区
230221,230221,龙江县
230223,230223,依安县
230224,230224,泰来县
230225,230225,甘南县
230227,230227,富裕县
230229,230229,克山县
230230,230230,克东县
230231,230231,拜泉县
230281,230281,讷河市
2303,230300,鸡西市
230301,230301,市辖区
230302,230302,鸡冠区
230303,230303,恒山区
230304,230304,滴道区
230305,230305,梨树区
230306,230306,城子河区
230307,230307,麻山区
230321,230321,鸡东县
230381,230381,虎林市
230382,230382,密山市
2304,230400,鹤岗市
230401,230401,市辖区
230402,230402,向阳区
230403,230403,工农区
230404,230404,南山区
230405,230405,兴安区
230406,230406,东山区
230407,230407,兴山区
230421,230421,萝北县
230422,230422,绥滨县
2305,230500,双鸭山市
230501,230501,市辖区
230502,230502,尖山区
230503,230503,岭东区
230505,230505,四方台区
230506,230506,宝山区
230521,230521,集贤县
230522,230522,友谊县
230523,230523,宝清县
230524,230524,饶河县
2306,230600,大庆市
230601,230601,市辖区
230602,230602,萨尔图区
230603,230603,龙凤区
230604,230604,让胡路区
230605,230605,红岗区
230606,230606,大同区
230621,230621,肇州县
230622,230622,肇源县
230623,230623,林甸县
230624,230624,杜尔伯特蒙古族自治县
2307,230700,伊春市
230701,230701,市辖区
230702,230702,伊春区
230703,230703,南岔区
230704,230704,友好区
230705,230705,西林区
230706,230706,翠峦区
230707,230707,新青区
230708,230708,美溪区
230709,230709,金山屯区
230710,230710,五营区
230711,230711,乌马河区
230712,230712,汤旺河区
230713,230713,带岭区
230714,230714,乌伊岭区
230715,230715,红星区
230716,230716,上甘岭区
230722,230722,嘉荫县
230781,230781,铁力市
2308,230800,佳木斯市
230801,230801,市辖区
230802,230802,永红区
230803,230803,向阳区
230804,230804,前进区
230805,230805,东风区
230811,230811,郊区
230822,230822,桦南县
230826,230826,桦川县
230828,230828,汤原县
230833,230833,抚远县
230881,230881,同江市
230882,230882,富锦市
2309,230900,七台河市
230901,230901,市辖区
230902,230902,新兴区
230903,230903,桃山区
230904,230904,茄子河区
230921,230921,勃利县
2310,231000,牡丹江市
231001,231001,市辖区
231002,231002,东安区
231003,231003,阳明区
231004,231004,爱民区
231005,231005,西安区
231024,231024,东宁县
231025,231025,林口县
231081,231081,绥芬河市
231083,231083,海林市
231084,231084,宁安市
231085,231085,穆棱市
2311,231100,黑河市
231101,231101,市辖区
231102,231102,爱辉区
231121,231121,嫩江县
231123,231123,逊克县
231124,231124,孙吴县
231181,231181,北安市
231182,231182,五大连池市
2312,231200,绥化市
231201,231201,市辖区
231202,231202,北林区
231221,231221,望奎县
231222,231222,兰西县
231223,231223,青冈县
231224,231224,庆安县
231225,231225,明水县
231226,231226,绥棱县
231281,231281,安达市
231282,231282,肇东市
231283,231283,海伦市
2327,232700,大兴安岭地区
232701,232701,加格达奇区
232702,232702,松岭区
232703,232703,新林区
232704,232704,呼中区
232721,232721,呼玛县
232722,232722,塔河县
232723,232723,漠河县
31,310000,上海市
3101,310100,市辖区
310101,310101,黄浦区
310103,310103,卢湾区
310104,310104,徐汇区
310105,310105,长宁区
310106,310106,静安区
310107,310107,普陀区
310108,310108,闸北区
310109,310109,虹口区
310110,310110,杨浦区
310112,310112,闵行区
310113,310113,宝山区
310114,310114,嘉定区
310115,310115,浦东新区
310116,310116,金山区
310117,310117,松江区
310118,310118,青浦区
310119,310119,南汇区
310120,310120,奉贤区
3102,310200,县
310230,310230,崇明县
32,320000,江苏省
3201,320100,南京市
320101,320101,市辖区
320102,320102,玄武区
320103,320103,白下区
320104,320104,秦淮区
320105,320105,建邺区
320106,320106,鼓楼区
320107,320107,下关区
320111,320111,浦口区
320113,320113,栖霞区
320114,320114,雨花台区
320115,320115,江宁区
320116,320116,六合区
320124,320124,溧水县
320125,320125,高淳县
3202,320200,无锡市
320201,320201,市辖区
320202,320202,崇安区
320203,320203,南长区
320204,320204,北塘区
320205,320205,锡山区
320206,320206,惠山区
320211,320211,滨湖区
320281,320281,江阴市
320282,320282,宜兴市
320292,320292,经济开发区
3203,320300,徐州市
320301,320301,市辖区
320302,320302,鼓楼区
320303,320303,云龙区
320304,320304,九里区
320305,320305,贾汪区
320311,320311,泉山区
320321,320321,丰县
320322,320322,沛县
320323,320323,铜山县
320324,320324,睢宁县
320381,320381,新沂市
320382,320382,邳州市
3204,320400,常州市
320401,320401,市辖区
320402,320402,天宁区
320404,320404,钟楼区
320405,320405,戚墅堰区
320411,320411,新北区
320412,320412,武进区
320481,320481,溧阳市
320482,320482,金坛市
3205,320500,苏州市
320501,320501,市辖区
320502,320502,沧浪区
320503,320503,平江区
320504,320504,金阊区
320505,320505,虎丘区
320506,320506,吴中区
320507,320507,相城区
320581,320581,常熟市
320582,320582,张家港市
320583,320583,昆山市
320584,320584,吴江市
320585,320585,太仓市
3206,320600,南通市
320601,320601,市辖区
320602,320602,崇川区
320611,320611,港闸区
320621,320621,海安县
320623,320623,如东县
320681,320681,启东市
320682,320682,如皋市
320683,320683,通州市
320684,320684,海门市
3207,320700,连云港市
320701,320701,市辖区
320703,320703,连云区
320705,320705,新浦区
320706,320706,海州区
320721,320721,赣榆县
320722,320722,东海县
320723,320723,灌云县
320724,320724,灌南县
3208,320800,淮安市
320801,320801,市辖区
320802,320802,清河区
320803,320803,楚州区
320804,320804,淮阴区
320811,320811,清浦区
320826,320826,涟水县
320829,320829,洪泽县
320830,320830,盱眙县
320831,320831,金湖县
3209,320900,盐城市
320901,320901,市辖区
320902,320902,亭湖区
320903,320903,盐都区
320921,320921,响水县
320922,320922,滨海县
320923,320923,阜宁县
320924,320924,射阳县
320925,320925,建湖县
320981,320981,东台市
320982,320982,大丰市
3210,321000,扬州市
321001,321001,市辖区
321002,321002,广陵区
321003,321003,邗江区
321011,321011,郊区
321023,321023,宝应县
321081,321081,仪征市
321084,321084,高邮市
321088,321088,江都市
3211,321100,镇江市
321101,321101,市辖区
321102,321102,京口区
321111,321111,润州区
321112,321112,丹徒区
321181,321181,丹阳市
321182,321182,扬中市
321183,321183,句容市
3212,321200,泰州市
321201,321201,市辖区
321202,321202,海陵区
321203,321203,高港区
321281,321281,兴化市
321282,321282,靖江市
321283,321283,泰兴市
321284,321284,姜堰市
3213,321300,宿迁市
321301,321301,市辖区
321302,321302,宿城区
321311,321311,宿豫区
321322,321322,沭阳县
321323,321323,泗阳县
321324,321324,泗洪县
33,330000,浙江省
3301,330100,杭州市
330101,330101,市辖区
330102,330102,上城区
330103,330103,下城区
330104,330104,江干区
330105,330105,拱墅区
330106,330106,西湖区
330108,330108,滨江区
330109,330109,萧山区
330110,330110,余杭区
330122,330122,桐庐县
330127,330127,淳安县
330182,330182,建德市
330183,330183,富阳市
330185,330185,临安市
3302,330200,宁波市
330201,330201,市辖区
330203,330203,海曙区
330204,330204,江东区
330205,330205,江北区
330206,330206,北仑区
330211,330211,镇海区
330212,330212,鄞州区
330225,330225,象山县
330226,330226,宁海县
330281,330281,余姚市
330282,330282,慈溪市
330283,330283,奉化市
3303,330300,温州市
330301,330301,市辖区
330302,330302,鹿城区
330303,330303,龙湾区
330304,330304,瓯海区
330322,330322,洞头县
330324,330324,永嘉县
330326,330326,平阳县
330327,330327,苍南县
330328,330328,文成县
330329,330329,泰顺县
330381,330381,瑞安市
330382,330382,乐清市
3304,330400,嘉兴市
330401,330401,市辖区
330402,330402,秀城区
330411,330411,秀洲区
330421,330421,嘉善县
330424,330424,海盐县
330481,330481,海宁市
330482,330482,平湖市
330483,330483,桐乡市
3305,330500,湖州市
330501,330501,市辖区
